team_size,rank_tier,min_rank,max_rank,is_win,day_of_week,date,server_region,player_goals,player_saves,player_shots,player_assists,player_score,player_boost_avg,player_boost_bpm,player_boost_bcpm,player_boost_percent_0_25,player_boost_percent_75_100,player_movement_avg_speed,player_movement_total_distance,player_movement_time_supersonic,player_movement_time_slow,player_positioning_avg_distance_to_ball,player_positioning_time_defensive,player_positioning_time_offensive,player_demos_inflicted,player_demos_taken,camera_fov,camera_height,camera_pitch,camera_distance,camera_stiffness,camera_swivel_speed,camera_transition_speed,games_already_played
3,NaN,16.0,17.0,0,Friday,NaN,USE,1,1,1,0,246,50.18,317,341.56882,26.831955,30.771168,1378,421134,37.41,201.05,2866,225.83,104.72,0,2,110,90,-3,250,0.45,10.0,1.7,0
3,17.0,17.0,18.0,1,Friday,NaN,USE,0,0,3,0,242,57.83,374,371.01895,18.930822,32.506107,1538,471650,61.23,150.97,2644,200.17,114.49,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,17.0,18.0,0,Thursday,NaN,USE,1,1,0,0,230,53.75,309,337.67978,29.959686,29.24892,1388,449225,48.02,204.71,2735,248.96,93.13,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,17.0,17.0,18.0,0,Thursday,NaN,USE,1,1,6,0,387,48.24,360,365.13553,31.742186,30.024836,1504,482981,60.26,176.0,2592,173.33,163.28,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,17.0,17.0,18.0,1,Thursday,NaN,USE,3,3,4,1,742,48.89,363,339.78073,30.424194,25.68162,1552,433164,52.82,149.76,2715,187.31,119.61,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,17.0,17.0,17.0,1,Tuesday,NaN,USE,2,3,4,1,552,56.67,318,344.53165,19.537878,29.39084,1417,486195,49.13,218.6,2708,200.97,173.57,1,1,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,17.0,17.0,1,Friday,NaN,USE,0,3,1,2,466,52.6,339,386.8516,26.139112,29.740814,1448,452908,42.09,187.61,2830,186.27,141.29,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,17.0,16.0,17.0,0,Friday,NaN,USE,0,0,6,1,382,51.06,361,371.2134,31.249197,25.396656,1502,694892,72.2,239.29,2620,261.1,218.13,3,0,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,17.0,18.0,0,Wednesday,NaN,USE,0,1,2,0,110,47.44,324,346.85715,28.561749,28.783087,1502,298917,36.79,125.61,2551,143.21,81.3,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,18.0,18.0,1,Wednesday,NaN,USE,0,0,0,2,290,46.33,346,336.53247,36.911396,19.810623,1418,470609,50.55,201.51,2632,216.38,150.28,1,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,17.0,18.0,0,Wednesday,NaN,USE,1,3,3,2,621,48.64,412,415.14035,38.523666,24.908693,1525,792155,84.85,259.88,2612,339.22,205.97,2,2,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,17.0,18.0,0,Tuesday,NaN,USE,0,0,1,0,72,48.9,337,329.43643,29.545948,19.804743,1391,441535,47.69,190.06,2771,177.67,152.35,1,1,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,18.0,18.0,0,Tuesday,NaN,USE,2,0,2,1,404,51.76,367,401.59735,27.549522,21.440264,1614,545953,80.45,151.39,2717,220.0,146.05,3,0,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Tuesday,NaN,USE,0,3,2,1,325,51.36,307,313.17273,23.649359,27.15233,1423,663950,64.35,281.09,2708,343.43,148.33,1,2,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Saturday,NaN,USE,0,0,2,0,64,61.03,298,292.82028,9.964148,32.77413,1423,203426,15.68,89.57,2908,115.11,36.85,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,16.0,18.0,0,Sunday,NaN,USE,0,0,2,0,64,61.03,298,292.8399,9.9925585,32.690617,1418,203423,15.69,89.48,2911,115.09,36.86,0,1,110,90,-3,250,0.45,10.0,1.7,0
2,NaN,18.0,18.0,1,Monday,NaN,USE,6,0,8,0,842,47.9,256,280.49426,22.950258,20.48688,1429,515568,39.57,250.6,2434,233.79,178.24,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,17.0,19.0,1,Wednesday,NaN,USE,2,1,7,0,474,59.29,263,275.77127,12.940011,35.957146,1377,443208,30.05,216.11,2585,216.49,128.88,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,19.0,0,Wednesday,NaN,USE,1,3,3,1,560,50.43,309,332.18823,28.565887,20.844894,1456,460346,40.51,188.85,2752,221.57,118.65,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,19.0,1,Tuesday,NaN,USW,3,0,8,1,580,56.75,291,317.19562,17.800005,28.617373,1450,493500,50.33,214.47,2826,233.05,142.76,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,16.0,19.0,1,Tuesday,NaN,USE,0,2,1,1,245,53.92,330,369.64532,24.751186,39.613396,1463,459238,43.93,183.93,3272,200.77,136.68,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,17.0,18.0,0,Tuesday,NaN,USW,0,2,2,3,437,46.47,305,321.7269,28.288641,19.119349,1371,490826,28.68,249.5,2837,292.23,104.4,0,2,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,17.0,18.0,0,Sunday,NaN,USE,0,0,0,0,146,56.53,329,348.65536,19.030197,29.831768,1434,463545,49.56,185.55,2694,192.41,145.12,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Sunday,NaN,USE,0,3,1,0,364,44.02,213,264.3157,32.4567,25.93044,1289,431705,20.53,248.77,2692,277.38,99.94,1,2,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Wednesday,NaN,USE,0,0,3,1,170,56.85,275,309.36578,19.50837,36.038643,1334,424803,20.16,204.45,2603,185.56,148.59,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Thursday,NaN,USE,0,1,1,1,226,53.06,308,359.5379,17.59427,25.801155,1428,468358,44.65,210.47,2867,212.19,142.91,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Tuesday,NaN,USE,0,0,1,2,266,53.78,310,328.9466,25.31504,28.893053,1476,477102,48.57,187.84,2825,203.48,142.56,0,2,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Saturday,NaN,USE,1,2,1,0,392,48.44,349,388.70132,37.206875,22.90791,1509,493539,54.86,170.97,2633,207.12,139.39,2,0,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Wednesday,NaN,USE,3,0,5,0,521,55.35,325,359.28754,19.507349,31.993376,1419,327695,32.86,142.8,2703,154.7,92.79,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Wednesday,NaN,USE,0,2,1,0,251,51.28,300,315.67932,36.74278,18.578037,1426,487857,38.61,196.83,2451,202.11,153.59,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Wednesday,NaN,USE,1,2,6,0,350,51.37,336,393.70886,20.466463,24.988499,1496,311067,35.65,117.26,2403,125.57,97.42,1,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Monday,NaN,USE,1,3,2,0,422,53.34,357,383.4216,25.006685,28.31338,1481,476760,47.68,182.39,2791,226.09,113.85,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Monday,NaN,USE,1,2,3,0,446,53.06,383,396.55005,23.847504,26.572027,1489,592352,61.51,210.37,2576,252.46,166.68,1,1,110,90,-3,250,0.45,10.0,1.7,0
2,17.0,17.0,19.0,0,Monday,NaN,USE,2,0,7,2,678,43.16,369,437.47852,45.115932,18.88188,1521,599784,70.08,221.57,2469,270.17,162.47,0,2,110,90,-3,250,0.45,10.0,1.7,0
3,17.0,17.0,17.0,1,Wednesday,NaN,USE,4,1,6,0,713,50.99,323,341.5341,32.2344,28.028149,1433,497253,46.2,230.12,2866,280.32,104.84,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,17.0,17.0,17.0,1,Wednesday,NaN,USE,4,1,6,0,713,50.99,323,341.86746,32.197464,28.06333,1432,497642,46.34,229.86,2865,279.79,104.75,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,17.0,17.0,18.0,0,Monday,NaN,USE,1,1,2,0,338,54.43,336,367.42505,26.632347,28.88376,1410,458129,47.3,201.26,2854,229.3,114.72,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,17.0,17.0,18.0,0,Monday,NaN,USE,1,1,2,0,338,54.09,335,366.4915,26.643784,28.851274,1415,458127,47.17,201.19,2866,229.33,114.6,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Sunday,NaN,USE,0,1,0,0,134,48.18,305,342.45938,34.53179,26.019917,1498,380446,41.38,145.4,2494,174.75,98.32,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Monday,NaN,USE,0,0,1,1,256,60.4,286,323.5595,22.9816,40.548622,1475,458986,36.0,173.96,3059,212.72,121.24,0,2,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,NaN,NaN,0,Friday,NaN,USW,1,2,2,1,408,55.66,418,424.57318,27.320185,26.835863,1535,474733,54.99,157.43,2701,212.67,119.42,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,16.0,18.0,1,Friday,NaN,USE,3,1,3,0,533,44.3,294,308.70505,41.12099,18.58219,1515,509020,44.92,189.1,2731,233.15,135.91,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,19.0,1,Friday,NaN,USW,0,1,2,2,314,48.31,330,346.74448,30.024994,20.743073,1433,526489,38.33,213.29,2637,266.96,130.42,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Friday,NaN,USE,1,0,1,1,228,47.98,282,323.74823,27.88697,19.816086,1459,336253,37.01,146.41,2572,169.69,92.81,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,18.0,18.0,1,Friday,NaN,USE,0,7,1,1,662,51.51,339,365.2582,26.826258,26.32028,1318,407421,22.99,200.31,2751,230.44,91.72,0,2,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,19.0,0,Thursday,NaN,USE,0,2,0,0,267,49.69,304,344.0379,30.13616,31.345514,1489,493027,42.27,181.8,2513,270.81,86.45,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,19.0,0,Thursday,NaN,USE,1,2,4,2,456,46.38,304,327.1545,29.77483,17.128418,1535,536375,57.12,183.42,2829,225.69,160.36,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,18.0,18.0,0,Monday,NaN,USW,1,1,1,1,244,52.47,286,337.18045,22.85791,33.5018,1422,404698,41.69,186.75,2920,208.25,108.47,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,18.0,18.0,1,Monday,NaN,USE,2,0,3,1,522,62.5,350,385.20438,17.759207,39.830532,1530,505839,61.54,172.55,2870,232.01,125.06,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,16.0,18.0,1,Sunday,NaN,USE,1,1,3,0,280,59.15,308,343.87704,20.532097,31.718971,1564,514671,66.29,162.44,2781,209.64,142.53,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,19.0,0,Sunday,NaN,USE,0,0,2,1,164,47.72,314,320.36996,29.322062,15.474555,1356,374112,26.3,178.84,2671,206.27,84.86,0,2,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Friday,NaN,USE,1,0,1,1,302,48.1,335,352.403,34.45413,19.920223,1411,457905,42.17,197.45,2742,227.59,114.97,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,18.0,19.0,0,Friday,NaN,USE,0,1,1,0,228,52.58,295,334.60837,26.583168,20.93464,1425,393120,33.34,161.89,2704,174.34,114.13,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,16.0,18.0,1,Friday,NaN,USE,1,3,3,0,419,54.28,337,339.10483,22.59422,21.569704,1492,474322,46.57,169.18,2620,223.37,108.59,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,19.0,0,Friday,NaN,USE,1,1,1,1,334,44.57,291,289.44876,36.2016,16.5632,1405,437585,33.85,199.55,2651,193.53,143.64,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Saturday,NaN,USW,2,0,7,3,537,53.29,360,412.74768,24.815496,25.18039,1506,510849,54.22,186.23,2521,201.63,171.89,0,3,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Wednesday,NaN,USE,1,1,4,1,350,55.08,341,388.2004,23.457281,29.832066,1519,508387,61.41,183.7,2793,216.99,151.58,0,4,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,19.0,19.0,0,Friday,NaN,USE,0,0,4,0,262,51.55,289,280.53384,28.766932,19.94011,1345,472775,40.93,231.27,2449,211.93,153.99,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Friday,NaN,USE,1,0,5,0,304,48.27,276,268.1078,34.714294,20.036903,1401,465880,43.11,211.03,2685,243.57,111.52,2,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,17.0,19.0,1,Friday,NaN,USE,2,1,1,0,358,43.89,334,329.8404,34.40742,11.828279,1433,420712,37.69,175.79,2885,232.14,76.97,1,3,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,1,Thursday,NaN,USE,1,0,2,1,296,50.98,255,251.40665,23.201612,27.624361,1417,445747,36.02,189.62,2705,172.21,157.66,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Thursday,NaN,USE,1,0,1,0,228,50.9,353,349.82147,36.293304,27.524569,1563,343429,40.87,108.25,2589,149.66,85.71,0,2,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Thursday,NaN,USE,1,0,1,0,228,50.9,352,349.69965,36.293724,27.510332,1562,343390,40.69,108.27,2592,149.79,85.58,0,2,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,19.0,19.0,0,Tuesday,NaN,USE,0,2,2,0,229,53.07,296,307.0245,21.243643,24.047289,1318,405535,41.42,199.89,2853,218.25,100.19,1,2,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Tuesday,NaN,USE,1,1,2,1,358,47.79,292,332.887,31.894148,20.655298,1420,644908,62.05,280.05,2740,334.52,157.87,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,19.0,19.0,0,Tuesday,NaN,USE,1,2,3,0,394,60.13,247,267.96674,19.601562,41.686134,1364,501495,43.49,233.66,2601,262.92,122.25,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Tuesday,NaN,USW,1,1,2,0,306,53.76,289,303.1311,23.990429,29.638853,1389,417617,38.69,178.18,2660,217.63,100.77,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Tuesday,NaN,USE,0,2,1,1,300,55.32,351,384.55908,28.301239,27.509815,1573,488300,52.13,141.52,2632,183.58,139.48,2,0,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,17.0,19.0,1,Monday,NaN,USE,1,0,4,1,282,46.06,308,307.74493,25.270466,19.129545,1461,461433,35.78,179.25,2662,168.26,161.98,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Monday,NaN,USE,1,0,4,1,282,46.06,308,307.7258,25.289066,19.135746,1467,461428,35.86,179.48,2656,168.29,161.9,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,17.0,19.0,0,Monday,NaN,USE,1,0,1,0,212,48.96,340,376.74377,25.480824,20.429266,1442,472641,48.12,183.12,2753,203.59,144.22,2,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Monday,NaN,USE,1,0,1,0,212,48.96,340,376.8889,25.478094,20.413189,1438,472641,48.53,182.94,2734,203.55,144.22,2,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Sunday,NaN,USE,0,0,0,1,158,48.0,365,354.94907,32.71442,20.58262,1566,369901,45.45,112.23,2914,113.56,137.86,1,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Friday,NaN,USE,0,1,0,1,220,56.33,270,304.52252,20.271173,36.12782,1443,437151,35.09,170.56,2682,191.92,127.87,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Monday,NaN,USW,3,0,3,2,588,49.59,347,373.6575,26.39464,18.50488,1465,533055,53.29,227.58,2690,248.81,160.57,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Sunday,NaN,USE,0,0,2,1,268,48.95,400,419.71323,37.70814,28.304148,1545,487902,60.33,154.26,2442,207.98,122.96,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,17.0,18.0,1,Sunday,NaN,USE,2,0,3,0,346,55.92,355,408.67148,26.80138,27.286818,1535,501421,65.11,170.48,2878,259.38,89.99,1,1,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,18.0,18.0,0,Saturday,NaN,USE,1,5,3,0,718,50.37,365,393.0213,33.22497,24.752392,1500,849217,98.88,304.02,2469,408.08,189.06,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,18.0,18.0,0,Saturday,NaN,USE,1,5,3,0,718,50.14,365,382.19107,34.49501,23.42472,1506,835960,97.45,305.98,2460,406.67,189.22,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Saturday,NaN,USE,0,2,2,1,280,51.63,366,413.6755,25.477743,30.90619,1535,500609,57.36,167.8,2614,209.83,139.18,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Saturday,NaN,USE,0,2,2,1,280,51.85,366,412.87854,25.531668,30.912092,1533,500698,57.72,167.55,2625,210.22,139.12,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,17.0,18.0,1,Saturday,NaN,USE,1,3,3,1,575,47.98,407,407.1238,34.14988,21.878912,1425,490148,37.55,188.23,2568,194.32,166.03,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Thursday,NaN,USE,1,4,3,0,487,53.83,390,408.77512,34.15249,21.91069,1537,495971,59.57,158.51,2627,183.62,153.28,1,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Thursday,NaN,USE,0,2,1,0,237,51.46,361,382.6593,35.028122,23.137054,1551,482764,66.78,163.87,2758,212.15,122.19,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,18.0,18.0,1,Saturday,NaN,USE,2,0,3,0,316,54.3,416,428.13593,31.24438,33.457306,1545,482673,50.58,140.84,3156,158.2,165.45,2,0,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,18.0,18.0,1,Saturday,NaN,USE,2,0,2,1,398,44.06,393,391.6473,40.694862,23.930513,1540,492229,68.66,154.9,2277,200.52,135.38,3,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Friday,NaN,USE,0,0,0,1,86,58.48,372,435.93057,18.886534,35.7821,1568,161880,25.56,46.95,3148,68.68,42.41,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,17.0,18.0,0,Friday,NaN,USE,0,0,1,0,112,48.06,394,422.13263,39.285183,20.751688,1542,493992,70.33,152.84,2920,261.1,77.99,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,18.0,18.0,0,Monday,NaN,USE,1,2,1,1,420,46.32,418,397.17386,41.044807,25.11703,1580,785330,112.29,223.66,2808,345.24,176.94,2,3,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Monday,NaN,USE,1,1,2,1,292,42.25,385,433.03226,43.17015,13.3865,1602,548525,91.5,168.76,3201,230.9,141.16,3,0,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,17.0,18.0,0,Sunday,NaN,USE,0,2,0,0,285,43.46,439,437.3664,44.801178,18.848553,1585,659758,105.51,175.62,2841,275.02,148.81,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,17.0,18.0,0,Sunday,NaN,USE,0,2,0,0,285,43.29,438,437.1229,44.756123,18.90309,1585,659856,105.43,175.52,2821,275.2,148.64,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,16.0,18.0,0,Saturday,NaN,USE,0,1,1,1,252,53.4,379,388.54544,27.48204,28.44777,1553,503345,70.09,165.01,2705,220.58,123.99,2,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,15.0,19.0,1,Thursday,NaN,USE,1,2,3,1,432,46.55,325,340.0473,43.16179,14.4692135,1442,488123,52.54,210.35,2740,204.94,159.03,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,17.0,19.0,1,Thursday,NaN,USE,1,2,3,1,432,46.55,324,340.0473,43.149002,14.450181,1443,488143,52.43,210.29,2747,205.11,159.07,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,1,Monday,NaN,USE,3,0,4,1,551,46.28,373,377.93588,38.56496,21.796223,1470,484539,48.73,193.67,2588,192.63,160.82,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Friday,NaN,USE,1,0,1,0,284,42.26,341,350.54095,49.830826,15.472163,1540,488093,55.86,158.26,2316,218.57,113.76,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Thursday,NaN,USE,0,0,1,0,96,47.58,384,408.03958,35.342213,22.910898,1577,338587,52.13,104.05,2786,158.3,71.81,1,2,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Thursday,NaN,USE,0,0,1,0,96,47.58,384,407.96686,35.29696,22.838692,1584,338590,51.9,104.21,2780,158.26,71.82,1,2,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Thursday,NaN,USE,0,5,4,1,557,51.41,385,392.89243,34.89348,24.974068,1509,922093,114.73,321.86,2561,433.84,199.3,0,4,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,1,Saturday,NaN,USW,1,3,2,0,483,48.55,377,398.85507,30.903105,17.332426,1509,505276,68.81,180.21,2686,255.68,101.43,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,20.0,1,Saturday,NaN,USE,2,1,4,0,413,45.96,385,388.8889,33.290802,22.308897,1582,519353,78.0,146.01,2661,199.62,147.88,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,1,Wednesday,NaN,USE,1,2,2,2,454,44.66,365,402.36652,38.03346,23.65287,1580,527066,67.37,168.3,2838,232.17,131.35,2,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Wednesday,NaN,USE,2,2,6,0,528,50.48,393,407.77222,30.567738,24.269817,1524,494814,59.66,168.23,2686,229.01,118.5,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,19.0,19.0,0,Wednesday,NaN,USE,2,2,6,0,528,50.48,394,408.2136,30.551407,24.275642,1530,494846,59.68,167.99,2692,228.6,118.32,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,19.0,19.0,0,Wednesday,NaN,USE,0,1,1,0,126,52.84,420,428.95505,21.017635,27.328861,1563,257830,33.8,78.2,2114,125.91,50.33,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,20.0,0,Tuesday,NaN,USE,0,1,2,0,240,45.02,377,351.65677,37.506958,19.706547,1491,460774,53.02,155.3,2564,203.28,112.93,1,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Tuesday,NaN,USE,0,0,2,0,180,56.43,384,414.74826,22.205439,30.917442,1539,485258,65.15,148.84,2778,194.66,136.94,1,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Monday,NaN,USE,0,0,0,0,54,52.24,356,329.44162,37.504017,23.74719,1481,171222,15.58,65.41,2532,94.73,32.34,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Saturday,NaN,USE,0,0,1,0,92,44.73,373,407.9265,36.601032,21.444613,1549,284836,32.52,86.42,2497,102.38,89.7,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Thursday,NaN,USW,2,0,3,2,522,45.75,335,351.36163,38.32925,18.12473,1519,507161,60.02,183.98,2637,208.09,151.09,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Thursday,NaN,USE,1,2,1,1,433,45.58,377,396.8386,38.404312,20.233145,1493,495980,57.88,171.95,2625,208.04,140.3,1,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,1,Thursday,NaN,USE,1,0,1,2,296,42.63,266,350.87296,42.018826,15.655789,1430,218519,17.0,115.81,3055,119.35,68.63,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,NaN,19.0,19.0,1,Thursday,NaN,USE,2,2,5,2,744,42.24,302,305.8786,38.867294,16.486343,1434,796018,80.17,327.53,2659,313.81,271.2,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Thursday,NaN,USE,2,2,3,0,492,49.43,360,363.24716,32.98046,24.802135,1473,424134,48.74,163.68,2542,208.55,101.97,1,2,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,18.0,19.0,0,Tuesday,NaN,USE,0,0,2,0,180,56.4,384,415.23715,22.250671,31.026932,1536,485010,64.92,149.04,2726,194.38,137.14,1,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Tuesday,NaN,USE,1,2,1,0,342,47.01,326,359.20624,36.359943,27.958563,1416,327751,33.21,149.76,2522,184.08,70.94,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,19.0,19.0,0,Saturday,NaN,USE,0,3,0,0,266,52.96,320,338.9911,28.974834,24.091215,1441,353860,35.15,143.33,2661,177.22,81.15,1,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,18.0,19.0,1,Saturday,NaN,USE,3,0,5,0,475,49.79,364,407.57288,37.152306,28.124197,1423,362601,41.4,168.55,2593,175.33,106.07,1,1,110,90,-3,250,0.45,10.0,1.7,0
3,19.0,13.0,19.0,1,Saturday,NaN,USE,4,0,4,1,637,53.8,386,386.7162,26.599512,27.961096,1542,413984,56.18,146.91,2817,161.62,133.46,0,0,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,19.0,1,Friday,NaN,USE,1,1,1,1,298,61.64,310,401.92825,16.806574,38.640675,1525,318507,40.71,117.8,2889,174.43,59.79,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Friday,NaN,USE,1,2,2,0,330,52.39,319,338.7158,25.833958,21.162966,1333,307525,31.03,152.28,2427,128.71,114.35,0,1,110,90,-3,250,0.45,10.0,1.7,0
3,18.0,17.0,18.0,0,Friday,NaN,USE,0,1,2,1,270,50.81,382,425.3169,32.57005,27.003986,1468,479517,54.43,189.62,2826,223.96,126.2,1,0,110,90,-3,250,0.45,10.0,1.7,0
